"","HGNC.ID"
"243","HGNC:32207"
"244","HGNC:1152"
"245","HGNC:589"
"246","HGNC:18647"
"247","HGNC:23041"
"248","HGNC:29256"
"249","HGNC:21082"
"250","HGNC:21652"
"251","HGNC:20619"
"252","HGNC:33814"
"253","HGNC:2185"
"254","HGNC:12382"
"255","HGNC:21558"
"256","HGNC:21478"
"257","HGNC:21042"
"258","HGNC:21484"
"259","HGNC:12261"
"260","HGNC:663"
"261","HGNC:2372"
"262","HGNC:3522"
"263","HGNC:5439"
"264","HGNC:11896"
"265","HGNC:15578"
"266","HGNC:1987"
"267","HGNC:4921"
"268","HGNC:8858"
"269","HGNC:11429"
"270","HGNC:3413"
"271","HGNC:4593"
"272","HGNC:17075"
"273","HGNC:21176"
"274","HGNC:3467"
"275","HGNC:21061"
"276","HGNC:21054"
"277","HGNC:94"
"278","HGNC:5467"
"279","HGNC:9071"
"280","HGNC:8607"
"281","HGNC:8772"
"282","HGNC:11515"
"283","HGNC:21606"
"284","HGNC:21686"
"285","HGNC:21056"
"286","HGNC:2908"
"287","HGNC:11588"
"288","HGNC:9390"
"289","HGNC:26013"
"290","HGNC:6762"
"291","HGNC:29171"
"292","HGNC:16393"
"293","HGNC:22197"
"294","HGNC:21698"
"295","HGNC:20609"
"296","HGNC:9801"
"297","HGNC:7687"
"298","HGNC:22407"
"299","HGNC:12428"
"300","HGNC:2942"
"301","HGNC:6018"
"302","HGNC:24587"
"303","HGNC:4462"
"304","HGNC:19986"
"305","HGNC:5033"
"306","HGNC:14974"
"307","HGNC:5099"
"308","HGNC:5103"
"309","HGNC:5101"
"310","HGNC:5102"
"311","HGNC:4162"
"312","HGNC:17820"
"313","HGNC:30000"
"314","HGNC:11598"
"315","HGNC:14082"
"316","HGNC:16473"
"317","HGNC:10778"
"318","HGNC:21694"
"319","HGNC:16002"
"320","HGNC:16001"
"321","HGNC:1062"
"322","HGNC:1461"
"323","HGNC:8124"
"324","HGNC:21708"
"325","HGNC:18053"
"326","HGNC:13176"
"327","HGNC:2719"
"328","HGNC:3236"
"329","HGNC:9577"
"330","HGNC:21645"
"331","HGNC:746"
"332","HGNC:21957"
"333","HGNC:19440"
"334","HGNC:11433"
"335","HGNC:6971"
"336","HGNC:5246"
"337","HGNC:12852"
"338","HGNC:13189"
"339","HGNC:18957"
"340","HGNC:1663"
"341","HGNC:10725"
"342","HGNC:1399"
"343","HGNC:13406"
"344","HGNC:10723"
"345","HGNC:10726"
"346","HGNC:45"
"347","HGNC:201"
"348","HGNC:379"
"349","HGNC:1573"
"350","HGNC:1777"
"351","HGNC:1348"
"352","HGNC:1349"
"353","HGNC:10808"
"354","HGNC:9204"
"355","HGNC:9206"
"356","HGNC:9205"
"357","HGNC:10983"
"358","HGNC:10845"
"359","HGNC:2919"
"360","HGNC:2918"
"361","HGNC:753"
"362","HGNC:704"
"363","HGNC:574"
"364","HGNC:11540"
"365","HGNC:11356"
"366","HGNC:11762"
"367","HGNC:3415"
"368","HGNC:3395"
"369","HGNC:8583"
"370","HGNC:559"
"371","HGNC:9119"
"372","HGNC:9957"
"373","HGNC:14857"
"374","HGNC:8818"
"375","HGNC:3018"
"376","HGNC:2898"
"377","HGNC:6486"
"378","HGNC:28900"
"379","HGNC:5456"
"380","HGNC:9291"
"381","HGNC:13875"
"382","HGNC:7029"
"383","HGNC:1884"
"384","HGNC:17366"
"385","HGNC:22788"
"386","HGNC:17284"
"387","HGNC:8618"
"388","HGNC:6553"
"389","HGNC:3756"
"390","HGNC:11119"
"391","HGNC:2296"
"392","HGNC:12370"
"393","HGNC:9171"
"394","HGNC:1093"
"395","HGNC:18658"
"396","HGNC:388"
"397","HGNC:866"
"398","HGNC:11609"
"399","HGNC:1097"
"400","HGNC:21869"
"401","HGNC:9475"
"402","HGNC:2019"
"403","HGNC:22448"
"404","HGNC:17358"
"405","HGNC:13830"
"406","HGNC:6251"
"407","HGNC:9386"
"408","HGNC:13726"
"409","HGNC:3010"
"410","HGNC:4979"
"411","HGNC:2079"
"412","HGNC:14103"
"413","HGNC:6954"
"414","HGNC:1057"
"415","HGNC:2527"
"416","HGNC:2897"
"417","HGNC:30242"
"418","HGNC:7376"
"419","HGNC:3677"
"420","HGNC:24928"
"421","HGNC:8805"
"422","HGNC:735"
"423","HGNC:6677"
"424","HGNC:854"
"425","HGNC:13861"
"426","HGNC:5172"
"427","HGNC:10802"
"428","HGNC:18756"
"429","HGNC:11905"
"430","HGNC:32940"
"431","HGNC:1956"
"432","HGNC:3518"
"433","HGNC:4651"
"434","HGNC:11738"
"435","HGNC:26262"
"436","HGNC:9457"
"437","HGNC:11359"
"438","HGNC:216"
"439","HGNC:492"
"440","HGNC:13013"
"441","HGNC:9051"
"442","HGNC:5960"
"443","HGNC:10947"
"444","HGNC:20856"
"445","HGNC:25358"
"446","HGNC:28971"
"447","HGNC:9413"
"448","HGNC:6947"
"449","HGNC:11094"
"450","HGNC:15574"
"451","HGNC:18122"
"452","HGNC:9045"
"453","HGNC:26019"
"454","HGNC:2651"
"455","HGNC:1382"
"456","HGNC:757"
"457","HGNC:12404"
"458","HGNC:2652"
"459","HGNC:26193"
"460","HGNC:17245"
"461","HGNC:3519"
"462","HGNC:14201"
"463","HGNC:6050"
"464","HGNC:1373"
"465","HGNC:2153"
"466","HGNC:7652"
"467","HGNC:9279"
"468","HGNC:17228"
"469","HGNC:28625"
"470","HGNC:4221"
"471","HGNC:12582"
"472","HGNC:2183"
"473","HGNC:11212"
"474","HGNC:17296"
"475","HGNC:4044"
"476","HGNC:18831"
"477","HGNC:29683"
"478","HGNC:3013"
"479","HGNC:28583"
"480","HGNC:3512"
"481","HGNC:31750"
"482","HGNC:11536"
"483","HGNC:2191"
"484","HGNC:17023"
"485","HGNC:7704"
"486","HGNC:26513"
"487","HGNC:7553"
"488","HGNC:6297"
"489","HGNC:16725"
"490","HGNC:7679"
"491","HGNC:6283"
"492","HGNC:30832"
"493","HGNC:6199"
"494","HGNC:18746"
"495","HGNC:2591"
"496","HGNC:2592"
"497","HGNC:24945"
"498","HGNC:23145"
"499","HGNC:17042"
"500","HGNC:8149"
"501","HGNC:4446"
"502","HGNC:2579"
"503","HGNC:2843"
"504","HGNC:30224"
"505","HGNC:17129"
"506","HGNC:3814"
"507","HGNC:9949"
"508","HGNC:19191"
"509","HGNC:19309"
"510","HGNC:2934"
"511","HGNC:13909"
"512","HGNC:12698"
"513","HGNC:19698"
"514","HGNC:10939"
"515","HGNC:6192"
"516","HGNC:4313"
"517","HGNC:12450"
"518","HGNC:7208"
"519","HGNC:7413"
"520","HGNC:1787"
"521","HGNC:21424"
"522","HGNC:11724"
"523","HGNC:19102"
"524","HGNC:15984"
"525","HGNC:924"
"526","HGNC:2954"
"527","HGNC:8157"
"528","HGNC:4135"
"529","HGNC:5967"
"530","HGNC:12666"
"531","HGNC:23215"
"532","HGNC:23625"
"533","HGNC:18986"
"534","HGNC:7944"
"535","HGNC:4570"
"536","HGNC:9382"
"537","HGNC:3951"
"538","HGNC:11828"
"539","HGNC:17995"
"540","HGNC:1908"
"541","HGNC:4390"
"542","HGNC:25740"
"543","HGNC:5044"
"544","HGNC:8032"
"545","HGNC:28660"
"546","HGNC:4165"
"547","HGNC:30972"
"548","HGNC:890"
"549","HGNC:11277"
"550","HGNC:5330"
"551","HGNC:3606"
"552","HGNC:26922"
"553","HGNC:5212"
"554","HGNC:12814"
"555","HGNC:3806"
"556","HGNC:19237"
"557","HGNC:26724"
"558","HGNC:7982"
"559","HGNC:17870"
"560","HGNC:932"
"561","HGNC:417"
"562","HGNC:29"
"563","HGNC:11557"
"564","HGNC:25535"
"565","HGNC:5959"
"566","HGNC:1362"
"567","HGNC:9655"
"568","HGNC:395"
"569","HGNC:22986"
"570","HGNC:11931"
"571","HGNC:23658"
"572","HGNC:16380"
"573","HGNC:11850"
"574","HGNC:18672"
"575","HGNC:1331"
"576","HGNC:4620"
"577","HGNC:18688"
"578","HGNC:7983"
"579","HGNC:10344"
"580","HGNC:6654"
"581","HGNC:25135"
"582","HGNC:3349"
"583","HGNC:361"
"584","HGNC:16744"
"585","HGNC:2972"
"586","HGNC:19693"
"587","HGNC:10998"
"588","HGNC:11273"
"589","HGNC:10760"
"590","HGNC:2342"
"591","HGNC:3098"
"592","HGNC:758"
"593","HGNC:17097"
"594","HGNC:6494"
"595","HGNC:8064"
"596","HGNC:445"
"597","HGNC:4238"
"598","HGNC:1848"
"599","HGNC:11474"
"600","HGNC:1366"
"601","HGNC:2689"
"602","HGNC:14495"
"603","HGNC:27845"
"604","HGNC:18865"
"605","HGNC:16391"
"606","HGNC:18667"
"607","HGNC:6823"
"608","HGNC:4584"
"609","HGNC:26894"
"610","HGNC:20305"
"611","HGNC:1389"
"612","HGNC:20773"
"613","HGNC:16966"
"614","HGNC:2235"
"615","HGNC:385"
"616","HGNC:6008"
"617","HGNC:4172"
"618","HGNC:23537"
"619","HGNC:17142"
"620","HGNC:8940"
"621","HGNC:25491"
"622","HGNC:17642"
"623","HGNC:6144"
"624","HGNC:2548"
"625","HGNC:1402"
"626","HGNC:16063"
"627","HGNC:17759"
"628","HGNC:29186"
"629","HGNC:12843"
"630","HGNC:25583"
"631","HGNC:17327"
"632","HGNC:25532"
"633","HGNC:6860"
"634","HGNC:23505"
"635","HGNC:9967"
"636","HGNC:4217"
"637","HGNC:2891"
"638","HGNC:11741"
"639","HGNC:494"
"640","HGNC:18194"
"641","HGNC:3239"
"642","HGNC:2511"
"643","HGNC:28908"
"644","HGNC:13907"
"645","HGNC:23419"
"646","HGNC:4922"
"647","HGNC:13806"
"648","HGNC:7865"
"649","HGNC:9360"
"650","HGNC:10817"
"651","HGNC:8646"
"652","HGNC:9498"
"653","HGNC:1530"
"654","HGNC:14048"
"655","HGNC:9052"
"656","HGNC:257"
"657","HGNC:23405"
"658","HGNC:6284"
"659","HGNC:10411"
"660","HGNC:10799"
"661","HGNC:10798"
"662","HGNC:535"
"663","HGNC:6903"
"664","HGNC:1076"
"665","HGNC:4335"
"666","HGNC:7102"
"667","HGNC:8604"
"668","HGNC:23452"
"669","HGNC:11920"
"670","HGNC:6617"
"671","HGNC:23094"
"672","HGNC:1161"
"673","HGNC:9922"
"674","HGNC:8787"
"675","HGNC:6572"
"676","HGNC:17175"
"677","HGNC:3363"
"678","HGNC:25155"
"679","HGNC:26559"
"680","HGNC:5163"
"681","HGNC:18374"
"682","HGNC:2263"
"683","HGNC:53"
"684","HGNC:2312"
"685","HGNC:25613"
"686","HGNC:8616"
"687","HGNC:1160"
"688","HGNC:1144"
"689","HGNC:18817"
"690","HGNC:7795"
"691","HGNC:2593"
"692","HGNC:103"
"693","HGNC:26200"
"694","HGNC:26684"
"695","HGNC:245"
"696","HGNC:28093"
"697","HGNC:15454"
"698","HGNC:4798"
"699","HGNC:9155"
"700","HGNC:12660"
"701","HGNC:10935"
"702","HGNC:3341"
"703","HGNC:23044"
"704","HGNC:16088"
"705","HGNC:9476"
"706","HGNC:91"
"707","HGNC:1151"
"708","HGNC:8091"
"709","HGNC:14357"
"710","HGNC:7059"
"711","HGNC:19087"
"712","HGNC:19321"
"713","HGNC:3151"
"714","HGNC:28852"
"715","HGNC:6122"
"716","HGNC:14677"
"717","HGNC:11559"
"718","HGNC:19954"
"719","HGNC:30802"
"720","HGNC:1630"
"721","HGNC:7516"
"722","HGNC:2529"
"723","HGNC:11782"
"724","HGNC:1701"
"725","HGNC:10964"
"726","HGNC:17893"
"727","HGNC:4827"
"728","HGNC:4829"
"729","HGNC:4831"
"730","HGNC:4832"
"731","HGNC:11120"
"732","HGNC:2073"
"733","HGNC:13681"
"734","HGNC:6641"
"735","HGNC:19344"
"736","HGNC:2135"
"737","HGNC:470"
"738","HGNC:9606"
"739","HGNC:26222"
"740","HGNC:20580"
"741","HGNC:8516"
"742","HGNC:6233"
"743","HGNC:10513"
"744","HGNC:17022"
"745","HGNC:6535"
"746","HGNC:14004"
"747","HGNC:1033"
"748","HGNC:3964"
"749","HGNC:8620"
"750","HGNC:1689"
"751","HGNC:1516"
"752","HGNC:21350"
"753","HGNC:12036"
"754","HGNC:9831"
"755","HGNC:9832"
"756","HGNC:3513"
"757","HGNC:450"
"758","HGNC:8857"
"759","HGNC:24156"
"760","HGNC:18856"
"761","HGNC:3535"
"762","HGNC:2718"
"763","HGNC:123"
"764","HGNC:7710"
"765","HGNC:1228"
"766","HGNC:16999"
"767","HGNC:2515"
"768","HGNC:24200"
"769","HGNC:24725"
"770","HGNC:11438"
"771","HGNC:7315"
"772","HGNC:13187"
"773","HGNC:26944"
"774","HGNC:25018"
"775","HGNC:26034"
"776","HGNC:3976"
"777","HGNC:4138"
"778","HGNC:34399"
"779","HGNC:24526"
"780","HGNC:2294"
"781","HGNC:23151"
"782","HGNC:17989"
"783","HGNC:9879"
"784","HGNC:9726"
"785","HGNC:1476"
"786","HGNC:14372"
"787","HGNC:24116"
"788","HGNC:3705"
"789","HGNC:17116"
"790","HGNC:30032"
"791","HGNC:966"
"792","HGNC:2531"
"793","HGNC:11276"
"794","HGNC:8636"
"795","HGNC:1386"
"796","HGNC:358"
"797","HGNC:7716"
"798","HGNC:7715"
"799","HGNC:11647"
"800","HGNC:24283"
"801","HGNC:6697"
"802","HGNC:4114"
"803","HGNC:2328"
"804","HGNC:1582"
"805","HGNC:3573"
"806","HGNC:8059"
"807","HGNC:3791"
"808","HGNC:6080"
"809","HGNC:691"
"810","HGNC:30664"
"811","HGNC:30718"
"812","HGNC:12518"
"813","HGNC:24564"
"814","HGNC:6243"
"815","HGNC:37216"
"816","HGNC:16066"
"817","HGNC:1482"
"818","HGNC:8590"
"819","HGNC:23161"
"820","HGNC:26274"
"821","HGNC:29945"
"822","HGNC:30883"
"823","HGNC:25382"
"824","HGNC:15514"
"825","HGNC:4042"
"826","HGNC:12442"
"827","HGNC:2375"
"828","HGNC:7230"
"829","HGNC:30794"
"830","HGNC:7450"
"831","HGNC:8910"
"832","HGNC:12338"
"833","HGNC:29264"
"834","HGNC:28188"
"835","HGNC:16262"
"836","HGNC:591"
"837","HGNC:7159"
"838","HGNC:4574"
"839","HGNC:93"
"840","HGNC:795"
"841","HGNC:30578"
"842","HGNC:9211"
"843","HGNC:9303"
"844","HGNC:2896"
"845","HGNC:9689"
"846","HGNC:3023"
"847","HGNC:12930"
"848","HGNC:17288"
"849","HGNC:610"
"850","HGNC:600"
"851","HGNC:29182"
"852","HGNC:5964"
"853","HGNC:10592"
"854","HGNC:10589"
"855","HGNC:1674"
"856","HGNC:1673"
"857","HGNC:1675"
"858","HGNC:649"
"859","HGNC:12266"
"860","HGNC:4061"
"861","HGNC:16931"
"862","HGNC:4982"
"863","HGNC:1541"
"864","HGNC:18121"
"865","HGNC:10547"
"866","HGNC:11185"
"867","HGNC:20665"
"868","HGNC:13433"
"869","HGNC:26361"
"870","HGNC:6172"
"871","HGNC:25461"
"872","HGNC:17104"
"873","HGNC:26927"
"874","HGNC:29812"
"875","HGNC:6266"
"876","HGNC:11344"
"877","HGNC:15532"
"878","HGNC:28952"
"879","HGNC:87"
"880","HGNC:14540"
"881","HGNC:20202"
"882","HGNC:1390"
"883","HGNC:1583"
"884","HGNC:3680"
"885","HGNC:7693"
"886","HGNC:6224"
"887","HGNC:12726"
"888","HGNC:10599"
"889","HGNC:11922"
"890","HGNC:24305"
"891","HGNC:1919"
"892","HGNC:1678"
"893","HGNC:4400"
"894","HGNC:12009"
"895","HGNC:3033"
"896","HGNC:4218"
"897","HGNC:11007"
"898","HGNC:24539"
"899","HGNC:13203"
"900","HGNC:23336"
"901","HGNC:3182"
"902","HGNC:6377"
"903","HGNC:3495"
"904","HGNC:6698"
"905","HGNC:4586"
"906","HGNC:4688"
"907","HGNC:7060"
"908","HGNC:8790"
"909","HGNC:9678"
"910","HGNC:19218"
"911","HGNC:8778"
"912","HGNC:10961"
"913","HGNC:10959"
"914","HGNC:26162"
"915","HGNC:4707"
"916","HGNC:11201"
"917","HGNC:6181"
"918","HGNC:9607"
"919","HGNC:2736"
"920","HGNC:19125"
"921","HGNC:2973"
"922","HGNC:24249"
"923","HGNC:9024"
"924","HGNC:19349"
"925","HGNC:18618"
"926","HGNC:17019"
"927","HGNC:17967"
"928","HGNC:25240"
"929","HGNC:8877"
"930","HGNC:29937"
"931","HGNC:12775"
"932","HGNC:12774"
"933","HGNC:2865"
"934","HGNC:20766"
"935","HGNC:9461"
"936","HGNC:634"
"937","HGNC:638"
"938","HGNC:4455"
"939","HGNC:28216"
"940","HGNC:29284"
"941","HGNC:10908"
"942","HGNC:10596"
"943","HGNC:175"
"944","HGNC:6463"
"945","HGNC:6458"
"946","HGNC:6460"
"947","HGNC:6462"
"948","HGNC:6444"
"949","HGNC:20406"
"950","HGNC:6443"
"951","HGNC:28927"
"952","HGNC:28929"
"953","HGNC:6439"
"954","HGNC:6440"
"955","HGNC:6441"
"956","HGNC:6446"
"957","HGNC:6430"
"958","HGNC:13666"
"959","HGNC:17321"
"960","HGNC:5125"
"961","HGNC:5031"
"962","HGNC:11460"
"963","HGNC:11363"
"964","HGNC:29958"
"965","HGNC:6692"
"966","HGNC:4317"
"967","HGNC:6898"
"968","HGNC:6323"
"969","HGNC:4117"
"970","HGNC:1773"
"971","HGNC:12367"
"972","HGNC:19414"
"973","HGNC:13530"
"974","HGNC:11584"
"975","HGNC:5009"
"976","HGNC:6973"
"977","HGNC:6740"
"978","HGNC:26291"
"979","HGNC:9679"
"980","HGNC:7566"
"981","HGNC:26899"
"982","HGNC:6343"
"983","HGNC:30836"
"984","HGNC:2340"
"985","HGNC:17966"
"986","HGNC:23987"
"987","HGNC:10989"
"988","HGNC:7967"
"989","HGNC:18130"
"990","HGNC:5464"
"991","HGNC:8582"
"992","HGNC:738"
"993","HGNC:29174"
"994","HGNC:30348"
"995","HGNC:29882"
"996","HGNC:2671"
"997","HGNC:12572"
"998","HGNC:13879"
"999","HGNC:13478"
"1000","HGNC:19331"
"1001","HGNC:7530"
"1002","HGNC:14313"
"1003","HGNC:812"
"1004","HGNC:26113"
"1005","HGNC:19347"
"1006","HGNC:29605"
"1007","HGNC:10555"
"1008","HGNC:404"
"1009","HGNC:9644"
"1010","HGNC:11604"
"1011","HGNC:22962"
"1012","HGNC:7872"
"1013","HGNC:30171"
"1014","HGNC:1985"
"1015","HGNC:2277"
"1016","HGNC:11621"
"1017","HGNC:5147"
"1018","HGNC:3257"
"1019","HGNC:25774"
"1020","HGNC:15508"
"1021","HGNC:9177"
"1022","HGNC:4288"
"1023","HGNC:3687"
"1024","HGNC:10519"
"1025","HGNC:7104"
"1026","HGNC:13533"
"1027","HGNC:10069"
"1028","HGNC:10313"
"1029","HGNC:3765"
"1030","HGNC:20330"
"1031","HGNC:9988"
"1032","HGNC:6774"
"1033","HGNC:20597"
"1034","HGNC:3819"
"1035","HGNC:10985"
"1036","HGNC:11926"
"1037","HGNC:26789"
"1038","HGNC:11448"
"1039","HGNC:6174"
"1040","HGNC:9884"
"1041","HGNC:15520"
"1042","HGNC:18274"
"1043","HGNC:18243"
"1044","HGNC:25671"
"1045","HGNC:32456"
"1046","HGNC:15480"
"1047","HGNC:23352"
"1048","HGNC:2076"
"1049","HGNC:3180"
"1050","HGNC:20297"
"1051","HGNC:23503"
"1052","HGNC:2033"
"1053","HGNC:9439"
"1054","HGNC:20486"
"1055","HGNC:12873"
"1056","HGNC:8653"
"1057","HGNC:3671"
"1058","HGNC:12016"
"1059","HGNC:10906"
"1060","HGNC:6601"
"1061","HGNC:2202"
"1062","HGNC:2203"
"1063","HGNC:25695"
"1064","HGNC:6062"
"1065","HGNC:13552"
"1066","HGNC:3544"
"1067","HGNC:3528"
"1068","HGNC:20311"
"1069","HGNC:7892"
"1070","HGNC:483"
"1071","HGNC:13436"
"1072","HGNC:11065"
"1073","HGNC:7160"
"1074","HGNC:1836"
"1075","HGNC:8565"
"1076","HGNC:20152"
"1077","HGNC:8725"
"1078","HGNC:11824"
"1079","HGNC:9407"
"1080","HGNC:2180"
"1081","HGNC:20278"
"1082","HGNC:11301"
"1083","HGNC:7797"
"1084","HGNC:11825"
"1085","HGNC:8623"
"1086","HGNC:10701"
"1087","HGNC:10419"
"1088","HGNC:7045"
"1089","HGNC:20188"
"1090","HGNC:11188"
"1091","HGNC:20499"
"1092","HGNC:11231"
"1093","HGNC:14906"
"1094","HGNC:9725"
"1095","HGNC:19714"
"1096","HGNC:20185"
"1097","HGNC:8522"
"1098","HGNC:10892"
"1099","HGNC:10887"
"1100","HGNC:23141"
"1101","HGNC:7432"
"1102","HGNC:11274"
"1103","HGNC:6913"
"1104","HGNC:8964"
"1105","HGNC:17964"
"1106","HGNC:20761"
"1107","HGNC:163"
"1108","HGNC:23247"
"1109","HGNC:20233"
"1110","HGNC:7179"
"1111","HGNC:14537"
"1112","HGNC:19857"
"1113","HGNC:6715"
"1114","HGNC:3258"
"1115","HGNC:19963"
"1116","HGNC:14282"
"1117","HGNC:11278"
"1118","HGNC:4115"
"1119","HGNC:20509"
"1120","HGNC:18884"
"1121","HGNC:1442"
"1122","HGNC:4519"
"1123","HGNC:19967"
"1124","HGNC:7106"
"1125","HGNC:1540"
"1126","HGNC:8941"
"1127","HGNC:17098"
"1128","HGNC:20134"
"1129","HGNC:20091"
"1130","HGNC:3330"
"1131","HGNC:12856"
"1132","HGNC:2961"
"1133","HGNC:19957"
"1134","HGNC:14604"
"1135","HGNC:20492"
"1136","HGNC:20122"
"1137","HGNC:23791"
"1138","HGNC:20093"
"1139","HGNC:11551"
"1140","HGNC:23794"
"1141","HGNC:17043"
"1142","HGNC:7114"
"1143","HGNC:7675"
"1144","HGNC:1190"
"1145","HGNC:11164"
"1146","HGNC:12496"
"1147","HGNC:4083"
"1148","HGNC:8101"
"1149","HGNC:4868"
"1150","HGNC:7677"
"1151","HGNC:7146"
"1152","HGNC:13672"
"1153","HGNC:1960"
"1154","HGNC:2001"
"1155","HGNC:14378"
"1156","HGNC:19687"
"1157","HGNC:1149"
