"","entrez_id","HGNC.ID"
"3320",6336,"HGNC:10582"
"3321",11280,"HGNC:10583"
"3322",57599,"HGNC:30914"
"3323",64689,"HGNC:16769"
"3324",199223,"HGNC:30761"
"3325",64651,"HGNC:14300"
"3326",165904,"HGNC:14301"
"3327",1524,"HGNC:2558"
"3328",1237,"HGNC:1609"
"3329",54977,"HGNC:26054"
"3330",3921,"HGNC:6502"
"3331",4336,"HGNC:7189"
"3332",25924,"HGNC:19156"
"3333",10289,"HGNC:30792"
"3334",956,"HGNC:3365"
"3335",9045,"HGNC:10305"
"3336",285267,"HGNC:26910"
"3337",253639,"HGNC:28742"
"3338",285268,"HGNC:24787"
"3339",1499,"HGNC:2514"
"3340",54986,"HGNC:15784"
"3341",22906,"HGNC:29947"
"3342",885,"HGNC:1569"
"3343",131375,"HGNC:28387"
"3344",7433,"HGNC:12694"
"3345",9117,"HGNC:16828"
"3346",51188,"HGNC:15593"
"3347",4820,"HGNC:7833"
"3348",92999,"HGNC:26955"
"3349",131377,"HGNC:30372"
"3350",57467,"HGNC:13242"
"3351",152206,"HGNC:26358"
"3352",25994,"HGNC:29527"
"3353",1238,"HGNC:1565"
"3354",1582,"HGNC:2653"
"3355",389114,"HGNC:31930"
"3356",100506243,"HGNC:38708"
"3357",729085,"HGNC:24485"
"3358",84892,"HGNC:25902"
"3359",54861,"HGNC:30598"
"3360",55129,"HGNC:25519"
"3361",51099,"HGNC:21396"
"3362",375337,"HGNC:24746"
"3363",285343,"HGNC:25241"
"3364",353274,"HGNC:21018"
"3365",285346,"HGNC:27713"
"3366",55888,"HGNC:12955"
"3367",285349,"HGNC:26720"
"3368",10168,"HGNC:12988"
"3369",7584,"HGNC:13099"
"3370",91392,"HGNC:23718"
"3371",115560,"HGNC:23717"
"3372",57456,"HGNC:29198"
"3373",56992,"HGNC:17273"
"3374",131616,"HGNC:28444"
"3375",7047,"HGNC:11780"
"3376",51304,"HGNC:18470"
"3377",23016,"HGNC:28112"
"3378",7123,"HGNC:11891"
"3379",64866,"HGNC:24357"
"3380",25907,"HGNC:30293"
"3381",23395,"HGNC:17095"
"3382",8994,"HGNC:6612"
"3383",22908,"HGNC:17059"
"3384",54716,"HGNC:30927"
"3385",54585,"HGNC:6741"
"3386",10803,"HGNC:1610"
"3387",79443,"HGNC:14673"
"3388",10663,"HGNC:16647"
"3389",2829,"HGNC:1625"
"3390",1232,"HGNC:1604"
"3391",1230,"HGNC:1602"
"3392",729230,"HGNC:1603"
"3393",1234,"HGNC:1606"
"3394",9034,"HGNC:1612"
"3395",4057,"HGNC:6720"
"3396",83597,"HGNC:15572"
"3397",79442,"HGNC:14676"
"3398",6997,"HGNC:11701"
"3399",259173,"HGNC:20605"
"3400",259236,"HGNC:30800"
"3401",29122,"HGNC:17910"
"3402",377047,"HGNC:30717"
"3403",339906,"HGNC:30716"
"3404",4634,"HGNC:7584"
"3405",5745,"HGNC:9608"
"3406",151903,"HGNC:28332"
"3407",23218,"HGNC:31928"
"3408",29072,"HGNC:18420"
"3409",64147,"HGNC:16666"
"3410",23276,"HGNC:29120"
"3411",25930,"HGNC:14406"
"3412",22937,"HGNC:30634"
"3413",54859,"HGNC:25976"
"3414",10675,"HGNC:2467"
"3415",6599,"HGNC:11104"
"3416",22907,"HGNC:16716"
"3417",4134,"HGNC:6862"
"3418",993,"HGNC:1725"
"3419",820,"HGNC:1472"
"3420",51385,"HGNC:16747"
"3421",10201,"HGNC:20567"
"3422",646424,"HGNC:33160"
"3423",285231,"HGNC:20729"
"3424",5364,"HGNC:9103"
"3425",79714,"HGNC:25714"
"3426",51372,"HGNC:26932"
"3427",84126,"HGNC:33499"
"3428",11277,"HGNC:12269"
"3429",51246,"HGNC:30376"
"3430",5210,"HGNC:8875"
"3431",90226,"HGNC:18414"
"3432",1294,"HGNC:2214"
"3433",7384,"HGNC:12585"
"3434",440955,"HGNC:32372"
"3435",65010,"HGNC:14472"
"3436",1951,"HGNC:3230"
"3437",51517,"HGNC:15486"
"3438",51447,"HGNC:17313"
"3439",5576,"HGNC:9391"
"3440",788,"HGNC:1421"
"3441",646450,"HGNC:34425"
"3442",10425,"HGNC:690"
"3443",54681,"HGNC:28858"
"3444",11180,"HGNC:12758"
"3445",55152,"HGNC:25536"
"3446",25915,"HGNC:29918"
"3447",3615,"HGNC:6053"
"3448",54870,"HGNC:24713"
"3449",5859,"HGNC:9751"
"3450",10869,"HGNC:12617"
"3451",3913,"HGNC:6487"
"3452",64925,"HGNC:25760"
"3453",200942,"HGNC:28557"
"3454",646498,"HGNC:44666"
"3455",339834,"HGNC:27945"
"3456",375341,"HGNC:24771"
"3457",7375,"HGNC:12627"
"3458",2876,"HGNC:4553"
"3459",387,"HGNC:667"
"3460",6988,"HGNC:11692"
"3461",275,"HGNC:473"
"3462",84276,"HGNC:18317"
"3463",1605,"HGNC:2666"
"3464",8927,"HGNC:1117"
"3465",327,"HGNC:586"
"3466",4485,"HGNC:7380"
"3467",63891,"HGNC:21148"
"3468",386724,"HGNC:24075"
"3469",29925,"HGNC:22932"
"3470",9807,"HGNC:18360"
"3471",389118,"HGNC:34527"
"3472",389119,"HGNC:32480"
"3473",7318,"HGNC:12471"
"3474",10293,"HGNC:30764"
"3475",79012,"HGNC:28788"
"3476",4486,"HGNC:7381"
"3477",84315,"HGNC:28207"
"3478",10180,"HGNC:9903"
"3479",10181,"HGNC:9902"
"3480",6405,"HGNC:10728"
"3481",2779,"HGNC:4393"
"3482",10991,"HGNC:18044"
"3483",2771,"HGNC:4385"
"3484",7869,"HGNC:10724"
"3485",132228,"HGNC:26781"
"3486",7866,"HGNC:5457"
"3487",8372,"HGNC:5322"
"3488",24142,"HGNC:30252"
"3489",3373,"HGNC:5320"
"3490",8692,"HGNC:5321"
"3491",11334,"HGNC:17034"
"3492",11186,"HGNC:9882"
"3493",51364,"HGNC:19412"
"3494",10641,"HGNC:24969"
"3495",11068,"HGNC:30253"
"3496",11070,"HGNC:30055"
"3497",9254,"HGNC:1400"
"3498",51161,"HGNC:24837"
"3499",51409,"HGNC:24923"
"3500",1154,"HGNC:1984"
"3501",7867,"HGNC:6888"
"3502",1795,"HGNC:2989"
"3503",7873,"HGNC:15461"
"3504",29890,"HGNC:24303"
"3505",9730,"HGNC:30911"
"3506",23132,"HGNC:29123"
"3507",51368,"HGNC:30247"
"3508",2912,"HGNC:4594"
"3509",440956,"HGNC:35158"
"3510",401067,"HGNC:31816"
"3511",389123,"HGNC:31815"
"3512",389124,"HGNC:35159"
"3513",132141,"HGNC:28607"
"3514",9136,"HGNC:16829"
"3515",10039,"HGNC:273"
"3516",118442,"HGNC:13301"
"3517",57060,"HGNC:8652"
"3518",84836,"HGNC:28235"
"3519",25864,"HGNC:24538"
"3520",95,"HGNC:177"
"3521",6159,"HGNC:10331"
"3522",1849,"HGNC:3073"
"3523",25886,"HGNC:24488"
"3524",211,"HGNC:396"
"3525",54106,"HGNC:15633"
"3526",11344,"HGNC:9621"
"3527",132160,"HGNC:26506"
"3528",80335,"HGNC:28826"
"3529",132158,"HGNC:24247"
"3530",25981,"HGNC:2940"
"3531",8314,"HGNC:950"
"3532",51533,"HGNC:18458"
"3533",56920,"HGNC:30400"
"3534",7134,"HGNC:11943"
"3535",11188,"HGNC:18006"
"3536",23166,"HGNC:18628"
"3537",64943,"HGNC:25717"
"3538",440957,"HGNC:37257"
"3539",55193,"HGNC:30064"
"3540",26354,"HGNC:29931"
"3541",55830,"HGNC:24870"
"3542",28972,"HGNC:23401"
"3543",6787,"HGNC:11399"
"3544",3697,"HGNC:6166"
"3545",3699,"HGNC:6168"
"3546",3700,"HGNC:6169"
"3547",389125,"HGNC:22144"
"3548",375346,"HGNC:30526"
"3549",51460,"HGNC:20255"
"3550",91869,"HGNC:30220"
"3551",5580,"HGNC:9399"
"3552",7086,"HGNC:11834"
"3553",55802,"HGNC:18714"
"3554",776,"HGNC:1391"
"3555",55349,"HGNC:24288"
"3556",55540,"HGNC:18015"
"3557",93973,"HGNC:14672"
"3558",58515,"HGNC:30394"
"3559",55799,"HGNC:15460"
"3560",57408,"HGNC:25023"
"3561",7474,"HGNC:12784"
"3562",26059,"HGNC:31922"
"3563",285331,"HGNC:27709"
"3564",23272,"HGNC:30314"
"3565",50650,"HGNC:683"
"3566",353324,"HGNC:23221"
"3567",54756,"HGNC:17616"
"3568",8820,"HGNC:4877"
"3569",26060,"HGNC:24035"
"3570",142686,"HGNC:19766"
"3571",201625,"HGNC:2943"
"3572",201626,"HGNC:25386"
"3573",378,"HGNC:655"
"3574",201627,"HGNC:26635"
"3575",7871,"HGNC:16643"
"3576",2317,"HGNC:3755"
"3577",1776,"HGNC:2959"
"3578",57406,"HGNC:21398"
"3579",11102,"HGNC:30327"
"3580",54899,"HGNC:23326"
"3581",5162,"HGNC:8808"
"3582",200845,"HGNC:22235"
"3583",8309,"HGNC:120"
"3584",11170,"HGNC:30827"
"3585",131177,"HGNC:18665"
"3586",200844,"HGNC:24763"
"3587",2272,"HGNC:3701"
"3588",5793,"HGNC:9671"
"3589",57415,"HGNC:25024"
"3590",55079,"HGNC:13506"
"3591",8618,"HGNC:1426"
"3592",132204,"HGNC:16507"
"3593",132203,"HGNC:33706"
"3594",132200,"HGNC:25190"
"3595",80145,"HGNC:29874"
"3596",6314,"HGNC:10560"
"3597",9861,"HGNC:9564"
"3598",166336,"HGNC:20340"
"3599",56999,"HGNC:13202"
"3600",9223,"HGNC:946"
"3601",115286,"HGNC:20661"
"3602",26018,"HGNC:17360"
"3603",84541,"HGNC:30691"
"3604",8801,"HGNC:11450"
"3605",407738,"HGNC:21587"
"3606",151647,"HGNC:21591"
"3607",285203,"HGNC:28526"
"3608",7110,"HGNC:11870"
"3609",9039,"HGNC:12470"
"3610",10550,"HGNC:16937"
"3611",56203,"HGNC:6649"
"3612",23150,"HGNC:24886"
"3613",4286,"HGNC:7105"
"3614",27086,"HGNC:3823"
"3615",317649,"HGNC:31837"
"3616",2850,"HGNC:4482"
"3617",60675,"HGNC:18455"
"3618",23429,"HGNC:10480"
"3619",55164,"HGNC:25543"
"3620",727936,"HGNC:33383"
"3621",151987,"HGNC:18296"
"3622",55096,"HGNC:25493"
"3623",23024,"HGNC:17704"
"3624",5067,"HGNC:2173"
"3625",100288801,"HGNC:33626"
"3626",100131827,"HGNC:29448"
"3627",6092,"HGNC:10250"
"3628",6091,"HGNC:10249"
"3629",2632,"HGNC:4180"
"3630",253559,"HGNC:29849"
"3631",389136,"HGNC:24327"
"3632",25978,"HGNC:24537"
"3633",5449,"HGNC:9210"
"3634",3355,"HGNC:5292"
"3635",8545,"HGNC:1888"
"3636",55279,"HGNC:25612"
"3637",285237,"HGNC:28384"
"3638",2042,"HGNC:3387"
"3639",5627,"HGNC:9456"
"3640",200894,"HGNC:25419"
"3641",415117,"HGNC:19300"
"3642",200895,"HGNC:27309"
"3643",63899,"HGNC:26208"
"3644",285220,"HGNC:19296"
"3645",84100,"HGNC:13210"
"3646",131544,"HGNC:34427"
"3647",84864,"HGNC:19441"
"3648",200959,"HGNC:17969"
"3649",81431,"HGNC:15047"
"3650",81050,"HGNC:15431"
"3651",26341,"HGNC:8346"
"3652",403273,"HGNC:31286"
"3653",403274,"HGNC:31287"
"3654",79295,"HGNC:14767"
"3655",79310,"HGNC:14752"
"3656",79289,"HGNC:14773"
"3657",403278,"HGNC:31291"
"3658",403277,"HGNC:31290"
"3659",26339,"HGNC:8349"
"3660",402135,"HGNC:14774"
"3661",56650,"HGNC:1322"
"3662",1371,"HGNC:2321"
"3663",2838,"HGNC:4469"
"3664",10402,"HGNC:18080"
"3665",1295,"HGNC:2215"
"3666",84319,"HGNC:28666"
"3667",11259,"HGNC:24589"
"3668",55773,"HGNC:25622"
"3669",56954,"HGNC:29878"
"3670",9868,"HGNC:11985"
"3671",348801,"HGNC:28014"
"3672",55076,"HGNC:25480"
"3673",84873,"HGNC:19241"
"3674",10342,"HGNC:11758"
"3675",25890,"HGNC:17265"
"3676",50939,"HGNC:18362"
"3677",57337,"HGNC:30402"
"3678",54931,"HGNC:26022"
"3679",57092,"HGNC:30023"
"3680",27107,"HGNC:16740"
"3681",6152,"HGNC:10325"
"3682",79598,"HGNC:26244"
"3683",91775,"HGNC:28238"
"3684",64332,"HGNC:29805"
"3685",131368,"HGNC:27022"
"3686",214,"HGNC:400"
"3687",868,"HGNC:1542"
"3688",84692,"HGNC:30703"
"3689",56987,"HGNC:14422"
"3690",961,"HGNC:1682"
"3691",55081,"HGNC:17367"
"3692",11148,"HGNC:4905"
"3693",22989,"HGNC:31073"
"3694",57650,"HGNC:29302"
"3695",9666,"HGNC:30938"
"3696",84666,"HGNC:20388"
"3697",50852,"HGNC:30698"
"3698",9626,"HGNC:4680"
"3699",27136,"HGNC:7198"
"3700",151871,"HGNC:19197"
"3701",55211,"HGNC:19200"
"3702",25945,"HGNC:17664"
"3703",10225,"HGNC:16892"
"3704",79413,"HGNC:20710"
"3705",257068,"HGNC:26462"
"3706",90102,"HGNC:29573"
"3707",55347,"HGNC:25656"
"3708",29114,"HGNC:29868"
"3709",344805,"HGNC:30846"
"3710",79669,"HGNC:26255"
"3711",257144,"HGNC:20253"
"3712",285335,"HGNC:31401"
"3713",4345,"HGNC:7203"
"3714",151888,"HGNC:21087"
"3715",64422,"HGNC:20962"
"3716",55032,"HGNC:20792"
"3717",151887,"HGNC:30649"
"3718",344807,"HGNC:24665"
"3719",131450,"HGNC:24235"
"3720",29083,"HGNC:25007"
"3721",25871,"HGNC:24496"
"3722",91653,"HGNC:17173"
"3723",55779,"HGNC:25631"
"3724",152185,"HGNC:25083"
"3725",54847,"HGNC:25967"
"3726",205717,"HGNC:30494"
"3727",80218,"HGNC:29533"
"3728",523,"HGNC:851"
"3729",54762,"HGNC:25252"
"3730",254887,"HGNC:28654"
"3731",57577,"HGNC:29272"
"3732",79691,"HGNC:25771"
"3733",1814,"HGNC:3024"
"3734",7634,"HGNC:13155"
"3735",201633,"HGNC:26838"
"3736",26137,"HGNC:13503"
"3737",2596,"HGNC:4140"
"3738",4045,"HGNC:6705"
"3739",152404,"HGNC:16669"
"3740",152405,"HGNC:26553"
"3741",7348,"HGNC:12578"
"3742",8702,"HGNC:927"
"3743",57514,"HGNC:29216"
"3744",55254,"HGNC:25600"
"3745",56983,"HGNC:22954"
"3746",51300,"HGNC:1321"
"3747",941,"HGNC:1700"
"3748",141,"HGNC:269"
"3749",51365,"HGNC:17661"
"3750",64091,"HGNC:17648"
"3751",10063,"HGNC:2264"
"3752",89876,"HGNC:24010"
"3753",8856,"HGNC:7968"
"3754",2932,"HGNC:4617"
"3755",165829,"HGNC:20844"
"3756",116064,"HGNC:26968"
"3757",11167,"HGNC:3972"
"3758",4710,"HGNC:7699"
"3759",3081,"HGNC:4892"
"3760",285282,"HGNC:18072"
"3761",2960,"HGNC:4650"
"3762",9515,"HGNC:30757"
"3763",10721,"HGNC:9186"
"3764",503582,"HGNC:30146"
"3765",51725,"HGNC:29816"
"3766",3059,"HGNC:4844"
"3767",2804,"HGNC:4429"
"3768",9657,"HGNC:28949"
"3769",55840,"HGNC:23115"
"3770",6565,"HGNC:10921"
"3771",286676,"HGNC:28741"
"3772",942,"HGNC:1705"
"3773",846,"HGNC:1514"
"3774",1475,"HGNC:2481"
"3775",131076,"HGNC:31136"
"3776",26355,"HGNC:17865"
"3777",54554,"HGNC:17826"
"3778",3836,"HGNC:6394"
"3779",83666,"HGNC:24118"
"3780",151636,"HGNC:30323"
"3781",165631,"HGNC:26876"
"3782",54625,"HGNC:29232"
"3783",79663,"HGNC:16389"
"3784",84925,"HGNC:16628"
"3785",54437,"HGNC:10737"
"3786",10954,"HGNC:24811"
"3787",26984,"HGNC:20260"
"3788",111,"HGNC:236"
"3789",201562,"HGNC:9640"
"3790",4638,"HGNC:7590"
"3791",64770,"HGNC:25766"
"3792",54763,"HGNC:17692"
"3793",8997,"HGNC:4814"
"3794",7372,"HGNC:12563"
"3795",3693,"HGNC:6160"
"3796",56667,"HGNC:7511"
"3797",57493,"HGNC:29227"
"3798",84561,"HGNC:15595"
"3799",7707,"HGNC:12933"
"3800",8723,"HGNC:11175"
"3801",114885,"HGNC:16397"
"3802",200810,"HGNC:33721"
"3803",152015,"HGNC:31927"
"3804",54946,"HGNC:31046"
"3805",10840,"HGNC:3978"
"3806",28999,"HGNC:14536"
"3807",348807,"HGNC:26842"
"3808",79364,"HGNC:28160"
"3809",131669,"HGNC:26444"
"3810",166012,"HGNC:21755"
"3811",152065,"HGNC:28534"
"3812",114112,"HGNC:20667"
"3813",84303,"HGNC:28184"
"3814",5361,"HGNC:9099"
"3815",285311,"HGNC:32481"
"3816",131601,"HGNC:30413"
"3817",4171,"HGNC:6944"
"3818",50512,"HGNC:17936"
"3819",80325,"HGNC:18275"
"3820",11343,"HGNC:17038"
"3821",166348,"HGNC:25731"
"3822",29927,"HGNC:18276"
"3823",8607,"HGNC:10474"
"3824",60678,"HGNC:24614"
"3825",165721,"HGNC:23699"
"3826",2624,"HGNC:4171"
"3827",6184,"HGNC:10381"
"3828",7879,"HGNC:9788"
"3829",28976,"HGNC:21497"
"3830",57501,"HGNC:29231"
"3831",79825,"HGNC:25692"
"3832",2815,"HGNC:4444"
"3833",339122,"HGNC:19983"
"3834",57461,"HGNC:29201"
"3835",7555,"HGNC:13164"
"3836",22820,"HGNC:2236"
"3837",56941,"HGNC:24446"
"3838",8971,"HGNC:4722"
"3839",90288,"HGNC:28061"
"3840",8930,"HGNC:6919"
"3841",55764,"HGNC:13556"
"3842",6010,"HGNC:10012"
"3843",132243,"HGNC:18463"
"3844",23129,"HGNC:9107"
"3845",23023,"HGNC:29116"
"3846",7200,"HGNC:12298"
"3847",644974,"HGNC:37258"
"3848",256076,"HGNC:26674"
"3849",131873,"HGNC:27023"
"3850",30849,"HGNC:8982"
"3851",27032,"HGNC:13211"
"3852",28990,"HGNC:25021"
"3853",79858,"HGNC:18593"
"3854",131870,"HGNC:26442"
"3855",11222,"HGNC:10379"
"3856",131034,"HGNC:2317"
"3857",55,"HGNC:125"
"3858",23317,"HGNC:30343"
"3859",84129,"HGNC:30211"
"3860",27031,"HGNC:7907"
"3861",51554,"HGNC:1611"
"3862",79876,"HGNC:23230"
"3863",66000,"HGNC:28451"
"3864",8419,"HGNC:1041"
"3865",55573,"HGNC:26928"
"3866",11073,"HGNC:17008"
"3867",7018,"HGNC:11740"
"3868",58477,"HGNC:24085"
"3869",51560,"HGNC:14902"
"3870",80111,"HGNC:26170"
"3871",6578,"HGNC:10955"
"3872",6259,"HGNC:10481"
"3873",51421,"HGNC:17812"
"3874",25847,"HGNC:24540"
"3875",80254,"HGNC:25815"
"3876",2047,"HGNC:3392"
"3877",339855,"HGNC:26576"
"3878",5523,"HGNC:9307"
"3879",55167,"HGNC:25544"
"3880",5096,"HGNC:8654"
"3881",10274,"HGNC:11354"
"3882",80723,"HGNC:28480"
"3883",4690,"HGNC:7664"
"3884",53833,"HGNC:6004"
"3885",8403,"HGNC:11193"
"3886",51208,"HGNC:2039"
"3887",199221,"HGNC:26551"
"3888",51146,"HGNC:17968"
"3889",51163,"HGNC:15594"
"3890",25852,"HGNC:24999"
"3891",347736,"HGNC:21343"
"3892",22808,"HGNC:7227"
"3893",83850,"HGNC:24295"
"3894",80321,"HGNC:29972"
"3895",55179,"HGNC:18703"
"3896",5291,"HGNC:8976"
"3897",668,"HGNC:1092"
"3898",401089,"HGNC:34428"
"3899",729627,"HGNC:37172"
"3900",389151,"HGNC:33764"
"3901",389152,"HGNC:37173"
"3902",56945,"HGNC:14508"
"3903",9276,"HGNC:2232"
"3904",5948,"HGNC:9920"
"3905",5947,"HGNC:9919"
"3906",349565,"HGNC:20989"
"3907",64084,"HGNC:17448"
"3908",287015,"HGNC:19014"
"3909",55186,"HGNC:25554"
"3910",92369,"HGNC:30630"
"3911",92370,"HGNC:26303"
"3912",253461,"HGNC:26636"
"3913",5922,"HGNC:9872"
"3914",9616,"HGNC:10070"
"3915",131890,"HGNC:17031"
"3916",483,"HGNC:806"
"3917",7029,"HGNC:11751"
"3918",256356,"HGNC:28635"
"3919",54464,"HGNC:30654"
"3920",545,"HGNC:882"
"3921",5357,"HGNC:9090"
"3922",7220,"HGNC:12333"
"3923",26577,"HGNC:8739"
"3924",344838,"HGNC:30131"
"3925",23350,"HGNC:30855"
"3926",9435,"HGNC:1970"
"3927",285195,"HGNC:20653"
"3928",205428,"HGNC:28490"
"3929",5352,"HGNC:9082"
"3930",57088,"HGNC:16497"
"3931",57047,"HGNC:16494"
"3932",5359,"HGNC:9092"
"3933",389158,"HGNC:19952"
"3934",84107,"HGNC:20393"
"3935",7545,"HGNC:12872"
"3936",185,"HGNC:336"
"3937",1360,"HGNC:2299"
"3938",1359,"HGNC:2298"
"3939",2992,"HGNC:4699"
"3940",6596,"HGNC:11099"
"3941",84343,"HGNC:15597"
"3942",1356,"HGNC:2295"
"3943",116441,"HGNC:25181"
"3944",4071,"HGNC:11853"
"3945",7104,"HGNC:11856"
"3946",25937,"HGNC:24042"
"3947",51122,"HGNC:24993"
"3948",389161,"HGNC:29642"
"3949",11342,"HGNC:10057"
"3950",5217,"HGNC:8882"
"3951",9819,"HGNC:29095"
"3952",27230,"HGNC:10759"
"3953",83939,"HGNC:3254"
"3954",51714,"HGNC:18136"
"3955",131831,"HGNC:28602"
"3956",6478,"HGNC:10858"
"3957",646951,"HGNC:35475"
"3958",7401,"HGNC:12605"
"3959",116931,"HGNC:16050"
"3960",29909,"HGNC:30057"
"3961",9934,"HGNC:16442"
"3962",53836,"HGNC:4538"
"3963",53829,"HGNC:4537"
"3964",64805,"HGNC:18124"
"3965",285313,"HGNC:26384"
"3966",344752,"HGNC:24427"
"3967",13,"HGNC:17"
"3968",56670,"HGNC:4542"
"3969",4154,"HGNC:6923"
"3970",5028,"HGNC:8539"
"3971",5912,"HGNC:9862"
"3972",26084,"HGNC:24490"
"3973",170506,"HGNC:14410"
"3974",344758,"HGNC:23627"
"3975",4311,"HGNC:7154"
"3976",23007,"HGNC:29185"
"3977",285315,"HGNC:26434"
"3978",9197,"HGNC:95"
"3979",8833,"HGNC:4378"
"3980",7881,"HGNC:6228"
"3981",6747,"HGNC:11325"
"3982",25976,"HGNC:23696"
"3983",389170,"HGNC:33765"
"3984",57018,"HGNC:20569"
"3985",79674,"HGNC:25735"
"3986",5806,"HGNC:9692"
"3987",152078,"HGNC:25146"
"3988",6474,"HGNC:10854"
"3989",51319,"HGNC:24152"
"3990",4291,"HGNC:7125"
"3991",85476,"HGNC:13780"
"3992",56925,"HGNC:13347"
"3993",5918,"HGNC:9867"
"3994",64747,"HGNC:25874"
"3995",654502,"HGNC:32406"
"3996",29970,"HGNC:15678"
"3997",3592,"HGNC:5969"
"3998",401097,"HGNC:40048"
"3999",57560,"HGNC:29262"
"4000",10051,"HGNC:14013"
"4001",286827,"HGNC:30834"
"4002",3840,"HGNC:6397"
"4003",80117,"HGNC:22974"
"4004",151742,"HGNC:16381"
"4005",8706,"HGNC:918"
"4006",51068,"HGNC:24250"
"4007",165679,"HGNC:24045"
"4008",131149,"HGNC:34071"
"4009",6476,"HGNC:10856"
"4010",22865,"HGNC:23501"
"4011",590,"HGNC:983"
"4012",79740,"HGNC:26245"
"4013",5276,"HGNC:8945"
"4014",151790,"HGNC:26587"
"4015",11235,"HGNC:8761"
"4016",5274,"HGNC:8943"
"4017",27333,"HGNC:15448"
"4018",2122,"HGNC:3498"
"4019",84517,"HGNC:24022"
"4020",55892,"HGNC:14955"
"4021",151827,"HGNC:28408"
"4022",344657,"HGNC:34298"
"4023",79782,"HGNC:26261"
"4024",344658,"HGNC:25394"
"4025",7095,"HGNC:11846"
"4026",26996,"HGNC:23693"
"4027",80012,"HGNC:15682"
"4028",5584,"HGNC:9404"
"4029",6498,"HGNC:10897"
"4030",5010,"HGNC:8514"
"4031",57709,"HGNC:29326"
"4032",200916,"HGNC:27610"
"4033",56648,"HGNC:3301"
"4034",6514,"HGNC:11006"
"4035",23043,"HGNC:30765"
"4036",5337,"HGNC:9067"
"4037",389177,"HGNC:34295"
"4038",64778,"HGNC:24670"
"4039",2693,"HGNC:4267"
"4040",8743,"HGNC:11925"
"4041",57552,"HGNC:29260"
"4042",1894,"HGNC:3155"
"4043",83893,"HGNC:29935"
"4044",22871,"HGNC:14291"
"4045",254827,"HGNC:23219"
"4046",79718,"HGNC:29529"
"4047",10242,"HGNC:6286"
"4048",64393,"HGNC:29983"
"4049",5290,"HGNC:8975"
"4050",27094,"HGNC:6287"
"4051",51193,"HGNC:30950"
"4052",55669,"HGNC:18262"
"4053",59345,"HGNC:20731"
"4054",86,"HGNC:24124"
"4055",57129,"HGNC:16652"
"4056",4711,"HGNC:7700"
"4057",8975,"HGNC:12611"
"4058",51555,"HGNC:30024"
"4059",151613,"HGNC:24697"
"4060",339829,"HGNC:25244"
"4061",8087,"HGNC:4023"
"4062",131118,"HGNC:30528"
"4063",6657,"HGNC:11195"
"4064",23200,"HGNC:13553"
"4065",54165,"HGNC:18184"
"4066",56922,"HGNC:6936"
"4067",27074,"HGNC:14582"
"4068",23101,"HGNC:30319"
"4069",84002,"HGNC:15684"
"4070",89857,"HGNC:18653"
"4071",54800,"HGNC:25947"
"4072",55689,"HGNC:25489"
"4073",79929,"HGNC:25753"
"4074",55486,"HGNC:18253"
"4075",10057,"HGNC:56"
"4076",200909,"HGNC:24004"
"4077",170572,"HGNC:24003"
"4078",285242,"HGNC:24005"
"4079",8893,"HGNC:3261"
"4080",1857,"HGNC:3087"
"4081",1173,"HGNC:564"
"4082",55324,"HGNC:72"
"4083",90113,"HGNC:25144"
"4084",10195,"HGNC:23056"
"4085",9718,"HGNC:13275"
"4086",94032,"HGNC:24197"
"4087",5708,"HGNC:9559"
"4088",1981,"HGNC:3296"
"4089",131408,"HGNC:28308"
"4090",1181,"HGNC:2020"
"4091",5437,"HGNC:9195"
"4092",7066,"HGNC:11795"
"4093",8646,"HGNC:1949"
"4094",2049,"HGNC:3394"
"4095",64110,"HGNC:29639"
"4096",23355,"HGNC:29122"
"4097",285382,"HGNC:33731"
"4098",1962,"HGNC:3247"
"4099",9175,"HGNC:6852"
"4100",90407,"HGNC:30544"
"4101",200879,"HGNC:18483"
"4102",59343,"HGNC:23116"
"4103",10644,"HGNC:28867"
"4104",6434,"HGNC:10781"
"4105",2119,"HGNC:3494"
"4106",1608,"HGNC:2853"
"4107",1427,"HGNC:2417"
"4108",55171,"HGNC:25546"
"4109",51726,"HGNC:14889"
"4110",197,"HGNC:349"
"4111",26998,"HGNC:3658"
"4112",3273,"HGNC:5181"
"4113",3827,"HGNC:6383"
"4114",1974,"HGNC:3284"
"4115",5984,"HGNC:9972"
"4116",9370,"HGNC:13633"
"4117",6480,"HGNC:10860"
"4118",116832,"HGNC:17094"
"4119",132112,"HGNC:28580"
"4120",5648,"HGNC:6901"
"4121",64108,"HGNC:23992"
"4122",6750,"HGNC:11329"
"4123",344892,"HGNC:32486"
"4124",604,"HGNC:1001"
"4125",4026,"HGNC:6679"
"4126",285386,"HGNC:24759"
"4127",8626,"HGNC:15979"
"4128",55214,"HGNC:19317"
"4129",9076,"HGNC:2032"
"4130",10686,"HGNC:2037"
"4131",131920,"HGNC:33705"
"4132",3556,"HGNC:5995"
"4133",647309,"HGNC:40049"
"4134",344901,"HGNC:29961"
"4135",257313,"HGNC:30894"
"4136",152137,"HGNC:18111"
"4137",152138,"HGNC:33512"
"4138",2257,"HGNC:3668"
"4139",151963,"HGNC:30438"
"4140",57110,"HGNC:14922"
"4141",344905,"HGNC:31789"
"4142",84239,"HGNC:25422"
"4143",4976,"HGNC:8140"
"4144",3280,"HGNC:5192"
