"","HGNC.ID"
"2680","HGNC:12988"
"2681","HGNC:13099"
"2682","HGNC:23718"
"2683","HGNC:23717"
"2684","HGNC:29198"
"2685","HGNC:17273"
"2686","HGNC:28444"
"2687","HGNC:11780"
"2688","HGNC:18470"
"2689","HGNC:28112"
"2690","HGNC:11891"
"2691","HGNC:24357"
"2692","HGNC:30293"
"2693","HGNC:6612"
"2694","HGNC:17059"
"2695","HGNC:1610"
"2696","HGNC:16647"
"2697","HGNC:1625"
"2698","HGNC:1604"
"2699","HGNC:1603"
"2700","HGNC:1606"
"2701","HGNC:1612"
"2702","HGNC:6720"
"2703","HGNC:15572"
"2704","HGNC:14676"
"2705","HGNC:20605"
"2706","HGNC:17910"
"2707","HGNC:30717"
"2708","HGNC:30716"
"2709","HGNC:28332"
"2710","HGNC:16666"
"2711","HGNC:29120"
"2712","HGNC:14406"
"2713","HGNC:30634"
"2714","HGNC:25976"
"2715","HGNC:2467"
"2716","HGNC:11104"
"2717","HGNC:6862"
"2718","HGNC:1725"
"2719","HGNC:1472"
"2720","HGNC:16747"
"2721","HGNC:20567"
"2722","HGNC:33160"
"2723","HGNC:20729"
"2724","HGNC:9103"
"2725","HGNC:25714"
"2726","HGNC:26932"
"2727","HGNC:30376"
"2728","HGNC:8875"
"2729","HGNC:18414"
"2730","HGNC:12585"
"2731","HGNC:32372"
"2732","HGNC:14472"
"2733","HGNC:3230"
"2734","HGNC:15486"
"2735","HGNC:17313"
"2736","HGNC:9391"
"2737","HGNC:34425"
"2738","HGNC:690"
"2739","HGNC:28858"
"2740","HGNC:12758"
"2741","HGNC:25536"
"2742","HGNC:6053"
"2743","HGNC:12617"
"2744","HGNC:25760"
"2745","HGNC:28557"
"2746","HGNC:44666"
"2747","HGNC:27945"
"2748","HGNC:24771"
"2749","HGNC:12627"
"2750","HGNC:667"
"2751","HGNC:11692"
"2752","HGNC:18317"
"2753","HGNC:1117"
"2754","HGNC:586"
"2755","HGNC:21148"
"2756","HGNC:24075"
"2757","HGNC:18360"
"2758","HGNC:34527"
"2759","HGNC:32480"
"2760","HGNC:12471"
"2761","HGNC:28788"
"2762","HGNC:7381"
"2763","HGNC:28207"
"2764","HGNC:9903"
"2765","HGNC:9902"
"2766","HGNC:10728"
"2767","HGNC:18044"
"2768","HGNC:10724"
"2769","HGNC:26781"
"2770","HGNC:5457"
"2771","HGNC:5322"
"2772","HGNC:30252"
"2773","HGNC:5321"
"2774","HGNC:17034"
"2775","HGNC:30253"
"2776","HGNC:30055"
"2777","HGNC:1400"
"2778","HGNC:24837"
"2779","HGNC:24923"
"2780","HGNC:1984"
"2781","HGNC:2989"
"2782","HGNC:15461"
"2783","HGNC:24303"
"2784","HGNC:30911"
"2785","HGNC:29123"
"2786","HGNC:30247"
"2787","HGNC:4594"
"2788","HGNC:35158"
"2789","HGNC:31816"
"2790","HGNC:31815"
"2791","HGNC:35159"
"2792","HGNC:28607"
"2793","HGNC:16829"
"2794","HGNC:273"
"2795","HGNC:13301"
"2796","HGNC:8652"
"2797","HGNC:28235"
"2798","HGNC:24538"
"2799","HGNC:10331"
"2800","HGNC:3073"
"2801","HGNC:396"
"2802","HGNC:15633"
"2803","HGNC:9621"
"2804","HGNC:26506"
"2805","HGNC:28826"
"2806","HGNC:18458"
"2807","HGNC:30400"
"2808","HGNC:18006"
"2809","HGNC:18628"
"2810","HGNC:25717"
"2811","HGNC:37257"
"2812","HGNC:30064"
"2813","HGNC:29931"
"2814","HGNC:24870"
"2815","HGNC:23401"
"2816","HGNC:11399"
"2817","HGNC:6166"
"2818","HGNC:6168"
"2819","HGNC:6169"
"2820","HGNC:22144"
"2821","HGNC:30526"
"2822","HGNC:20255"
"2823","HGNC:18714"
"2824","HGNC:24288"
"2825","HGNC:18015"
"2826","HGNC:14672"
"2827","HGNC:30394"
"2828","HGNC:15460"
"2829","HGNC:25023"
"2830","HGNC:31922"
"2831","HGNC:27709"
"2832","HGNC:30314"
"2833","HGNC:683"
"2834","HGNC:23221"
"2835","HGNC:24035"
"2836","HGNC:19766"
"2837","HGNC:2943"
"2838","HGNC:25386"
"2839","HGNC:655"
"2840","HGNC:26635"
"2841","HGNC:16643"
"2842","HGNC:21398"
"2843","HGNC:30327"
"2844","HGNC:23326"
"2845","HGNC:22235"
"2846","HGNC:30827"
"2847","HGNC:18665"
"2848","HGNC:24763"
"2849","HGNC:3701"
"2850","HGNC:9671"
"2851","HGNC:25024"
"2852","HGNC:13506"
"2853","HGNC:1426"
"2854","HGNC:16507"
"2855","HGNC:33706"
"2856","HGNC:25190"
"2857","HGNC:29874"
"2858","HGNC:9564"
"2859","HGNC:20340"
"2860","HGNC:13202"
"2861","HGNC:946"
"2862","HGNC:17360"
"2863","HGNC:30691"
"2864","HGNC:11450"
"2865","HGNC:21587"
"2866","HGNC:21591"
"2867","HGNC:11870"
"2868","HGNC:12470"
"2869","HGNC:16937"
"2870","HGNC:24886"
"2871","HGNC:31837"
"2872","HGNC:4482"
"2873","HGNC:10480"
"2874","HGNC:25543"
"2875","HGNC:33383"
"2876","HGNC:18296"
"2877","HGNC:25493"
"2878","HGNC:17704"
"2879","HGNC:2173"
"2880","HGNC:33626"
"2881","HGNC:29448"
"2882","HGNC:29849"
"2883","HGNC:24327"
"2884","HGNC:5292"
"2885","HGNC:1888"
"2886","HGNC:25612"
"2887","HGNC:28384"
"2888","HGNC:3387"
"2889","HGNC:19300"
"2890","HGNC:27309"
"2891","HGNC:26208"
"2892","HGNC:19296"
"2893","HGNC:34427"
"2894","HGNC:19441"
"2895","HGNC:17969"
"2896","HGNC:15047"
"2897","HGNC:15431"
"2898","HGNC:8346"
"2899","HGNC:31286"
"2900","HGNC:31287"
"2901","HGNC:14767"
"2902","HGNC:14752"
"2903","HGNC:14773"
"2904","HGNC:31291"
"2905","HGNC:31290"
"2906","HGNC:8349"
"2907","HGNC:14774"
"2908","HGNC:1322"
"2909","HGNC:4469"
"2910","HGNC:18080"
"2911","HGNC:2215"
"2912","HGNC:28666"
"2913","HGNC:24589"
"2914","HGNC:29878"
"2915","HGNC:11985"
"2916","HGNC:28014"
"2917","HGNC:25480"
"2918","HGNC:19241"
"2919","HGNC:17265"
"2920","HGNC:30402"
"2921","HGNC:30023"
"2922","HGNC:16740"
"2923","HGNC:10325"
"2924","HGNC:26244"
"2925","HGNC:28238"
"2926","HGNC:29805"
"2927","HGNC:27022"
"2928","HGNC:400"
"2929","HGNC:1542"
"2930","HGNC:30703"
"2931","HGNC:14422"
"2932","HGNC:1682"
"2933","HGNC:4905"
"2934","HGNC:31073"
"2935","HGNC:29302"
"2936","HGNC:30938"
"2937","HGNC:20388"
"2938","HGNC:30698"
"2939","HGNC:4680"
"2940","HGNC:7198"
"2941","HGNC:19197"
"2942","HGNC:19200"
"2943","HGNC:17664"
"2944","HGNC:20710"
"2945","HGNC:26462"
"2946","HGNC:29573"
"2947","HGNC:25656"
"2948","HGNC:29868"
"2949","HGNC:30846"
"2950","HGNC:26255"
"2951","HGNC:20253"
"2952","HGNC:31401"
"2953","HGNC:7203"
"2954","HGNC:21087"
"2955","HGNC:20962"
"2956","HGNC:20792"
"2957","HGNC:30649"
"2958","HGNC:24665"
"2959","HGNC:24235"
"2960","HGNC:25007"
"2961","HGNC:24496"
"2962","HGNC:17173"
"2963","HGNC:25083"
"2964","HGNC:25967"
"2965","HGNC:30494"
"2966","HGNC:29533"
"2967","HGNC:25252"
"2968","HGNC:28654"
"2969","HGNC:29272"
"2970","HGNC:25771"
"2971","HGNC:3024"
"2972","HGNC:13155"
"2973","HGNC:26838"
"2974","HGNC:4140"
"2975","HGNC:6705"
"2976","HGNC:16669"
"2977","HGNC:26553"
"2978","HGNC:12578"
"2979","HGNC:927"
"2980","HGNC:25600"
"2981","HGNC:1700"
"2982","HGNC:269"
"2983","HGNC:17661"
"2984","HGNC:17648"
"2985","HGNC:2264"
"2986","HGNC:24010"
"2987","HGNC:7968"
"2988","HGNC:4617"
"2989","HGNC:20844"
"2990","HGNC:26968"
"2991","HGNC:3972"
"2992","HGNC:7699"
"2993","HGNC:18072"
"2994","HGNC:4650"
"2995","HGNC:30757"
"2996","HGNC:9186"
"2997","HGNC:30146"
"2998","HGNC:29816"
"2999","HGNC:4844"
"3000","HGNC:4429"
"3001","HGNC:23115"
"3002","HGNC:10921"
"3003","HGNC:1705"
"3004","HGNC:31136"
"3005","HGNC:17865"
"3006","HGNC:17826"
"3007","HGNC:6394"
"3008","HGNC:24118"
"3009","HGNC:30323"
"3010","HGNC:26876"
"3011","HGNC:29232"
"3012","HGNC:16389"
"3013","HGNC:10737"
"3014","HGNC:24811"
"3015","HGNC:20260"
"3016","HGNC:9640"
"3017","HGNC:25766"
"3018","HGNC:17692"
"3019","HGNC:4814"
"3020","HGNC:6160"
"3021","HGNC:7511"
"3022","HGNC:29227"
"3023","HGNC:15595"
"3024","HGNC:11175"
"3025","HGNC:16397"
"3026","HGNC:33721"
"3027","HGNC:31927"
"3028","HGNC:31046"
"3029","HGNC:3978"
"3030","HGNC:14536"
"3031","HGNC:26842"
"3032","HGNC:28160"
"3033","HGNC:21755"
"3034","HGNC:28534"
"3035","HGNC:20667"
"3036","HGNC:28184"
"3037","HGNC:9099"
"3038","HGNC:32481"
"3039","HGNC:30413"
"3040","HGNC:17936"
"3041","HGNC:18275"
"3042","HGNC:17038"
"3043","HGNC:25731"
"3044","HGNC:10474"
"3045","HGNC:24614"
"3046","HGNC:23699"
"3047","HGNC:10381"
"3048","HGNC:29231"
"3049","HGNC:25692"
"3050","HGNC:19983"
"3051","HGNC:29201"
"3052","HGNC:2236"
"3053","HGNC:24446"
"3054","HGNC:4722"
"3055","HGNC:28061"
"3056","HGNC:6919"
"3057","HGNC:18463"
"3058","HGNC:29116"
"3059","HGNC:37258"
"3060","HGNC:26674"
"3061","HGNC:27023"
"3062","HGNC:8982"
"3063","HGNC:25021"
"3064","HGNC:18593"
"3065","HGNC:26442"
"3066","HGNC:2317"
"3067","HGNC:125"
"3068","HGNC:30211"
"3069","HGNC:1611"
"3070","HGNC:28451"
"3071","HGNC:26928"
"3072","HGNC:17008"
"3073","HGNC:24085"
"3074","HGNC:14902"
"3075","HGNC:26170"
"3076","HGNC:10481"
"3077","HGNC:17812"
"3078","HGNC:24540"
"3079","HGNC:3392"
"3080","HGNC:9307"
"3081","HGNC:25544"
"3082","HGNC:28480"
"3083","HGNC:7664"
"3084","HGNC:6004"
"3085","HGNC:11193"
"3086","HGNC:2039"
"3087","HGNC:17968"
"3088","HGNC:15594"
"3089","HGNC:24999"
"3090","HGNC:21343"
"3091","HGNC:7227"
"3092","HGNC:24295"
"3093","HGNC:29972"
"3094","HGNC:18703"
"3095","HGNC:8976"
"3096","HGNC:34428"
"3097","HGNC:37172"
"3098","HGNC:33764"
"3099","HGNC:37173"
"3100","HGNC:9920"
"3101","HGNC:9919"
"3102","HGNC:20989"
"3103","HGNC:17448"
"3104","HGNC:19014"
"3105","HGNC:25554"
"3106","HGNC:30630"
"3107","HGNC:26303"
"3108","HGNC:26636"
"3109","HGNC:10070"
"3110","HGNC:17031"
"3111","HGNC:806"
"3112","HGNC:11751"
"3113","HGNC:28635"
"3114","HGNC:30654"
"3115","HGNC:9090"
"3116","HGNC:12333"
"3117","HGNC:8739"
"3118","HGNC:30131"
"3119","HGNC:30855"
"3120","HGNC:1970"
"3121","HGNC:20653"
"3122","HGNC:28490"
"3123","HGNC:16497"
"3124","HGNC:16494"
"3125","HGNC:9092"
"3126","HGNC:19952"
"3127","HGNC:20393"
"3128","HGNC:336"
"3129","HGNC:2299"
"3130","HGNC:2298"
"3131","HGNC:11099"
"3132","HGNC:25181"
"3133","HGNC:11853"
"3134","HGNC:11856"
"3135","HGNC:24042"
"3136","HGNC:24993"
"3137","HGNC:29642"
"3138","HGNC:10057"
"3139","HGNC:8882"
"3140","HGNC:29095"
"3141","HGNC:10759"
"3142","HGNC:3254"
"3143","HGNC:18136"
"3144","HGNC:28602"
"3145","HGNC:10858"
"3146","HGNC:35475"
"3147","HGNC:16050"
"3148","HGNC:30057"
"3149","HGNC:16442"
"3150","HGNC:4538"
"3151","HGNC:4537"
"3152","HGNC:26384"
"3153","HGNC:24427"
"3154","HGNC:17"
"3155","HGNC:4542"
"3156","HGNC:6923"
"3157","HGNC:8539"
"3158","HGNC:9862"
"3159","HGNC:24490"
"3160","HGNC:14410"
"3161","HGNC:23627"
"3162","HGNC:29185"
"3163","HGNC:26434"
"3164","HGNC:4378"
"3165","HGNC:6228"
"3166","HGNC:11325"
"3167","HGNC:23696"
"3168","HGNC:33765"
"3169","HGNC:20569"
"3170","HGNC:25735"
"3171","HGNC:9692"
"3172","HGNC:25146"
"3173","HGNC:10854"
"3174","HGNC:24152"
"3175","HGNC:13347"
"3176","HGNC:9867"
"3177","HGNC:25874"
"3178","HGNC:32406"
"3179","HGNC:15678"
"3180","HGNC:40048"
"3181","HGNC:14013"
"3182","HGNC:30834"
"3183","HGNC:6397"
"3184","HGNC:22974"
"3185","HGNC:16381"
"3186","HGNC:918"
"3187","HGNC:24250"
"3188","HGNC:24045"
"3189","HGNC:34071"
"3190","HGNC:23501"
"3191","HGNC:983"
"3192","HGNC:26245"
"3193","HGNC:8945"
"3194","HGNC:26587"
"3195","HGNC:15448"
"3196","HGNC:24022"
"3197","HGNC:14955"
"3198","HGNC:28408"
"3199","HGNC:34298"
"3200","HGNC:26261"
"3201","HGNC:25394"
"3202","HGNC:11846"
"3203","HGNC:23693"
"3204","HGNC:15682"
"3205","HGNC:9404"
"3206","HGNC:10897"
"3207","HGNC:8514"
"3208","HGNC:27610"
"3209","HGNC:3301"
"3210","HGNC:34295"
"3211","HGNC:24670"
"3212","HGNC:11925"
"3213","HGNC:29260"
"3214","HGNC:3155"
"3215","HGNC:14291"
"3216","HGNC:23219"
"3217","HGNC:6286"
"3218","HGNC:29983"
"3219","HGNC:6287"
"3220","HGNC:30950"
"3221","HGNC:18262"
"3222","HGNC:24124"
"3223","HGNC:16652"
"3224","HGNC:7700"
"3225","HGNC:12611"
"3226","HGNC:30024"
"3227","HGNC:24697"
"3228","HGNC:4023"
"3229","HGNC:13553"
"3230","HGNC:18184"
"3231","HGNC:14582"
"3232","HGNC:30319"
"3233","HGNC:15684"
"3234","HGNC:18653"
"3235","HGNC:25489"
"3236","HGNC:25753"
"3237","HGNC:18253"
"3238","HGNC:56"
"3239","HGNC:24004"
"3240","HGNC:24003"
"3241","HGNC:24005"
"3242","HGNC:564"
"3243","HGNC:72"
"3244","HGNC:25144"
"3245","HGNC:13275"
"3246","HGNC:24197"
"3247","HGNC:9559"
"3248","HGNC:28308"
"3249","HGNC:9195"
"3250","HGNC:1949"
"3251","HGNC:3394"
"3252","HGNC:29639"
"3253","HGNC:29122"
"3254","HGNC:33731"
"3255","HGNC:6852"
"3256","HGNC:30544"
"3257","HGNC:23116"
"3258","HGNC:28867"
"3259","HGNC:10781"
"3260","HGNC:3494"
"3261","HGNC:2853"
"3262","HGNC:25546"
"3263","HGNC:3658"
"3264","HGNC:6383"
"3265","HGNC:3284"
"3266","HGNC:9972"
"3267","HGNC:13633"
"3268","HGNC:10860"
"3269","HGNC:17094"
"3270","HGNC:28580"
"3271","HGNC:23992"
"3272","HGNC:11329"
"3273","HGNC:32486"
"3274","HGNC:24759"
"3275","HGNC:33705"
"3276","HGNC:5995"
"3277","HGNC:40049"
"3278","HGNC:29961"
"3279","HGNC:30894"
"3280","HGNC:33512"
"3281","HGNC:30438"
"3282","HGNC:14922"
"3283","HGNC:31789"
"3284","HGNC:25422"
"3285","HGNC:5192"
"3286","HGNC:2313"
"3287","HGNC:20818"
"3288","HGNC:4443"
"3289","HGNC:24113"
"3290","HGNC:25120"
"3291","HGNC:25652"
"3292","HGNC:26888"
"3293","HGNC:26639"
"3294","HGNC:16469"
"3295","HGNC:9288"
"3296","HGNC:612"
"3297","HGNC:23282"
"3298","HGNC:7514"
"3299","HGNC:19297"
"3300","HGNC:20713"
"3301","HGNC:29955"
"3302","HGNC:25167"
"3303","HGNC:29119"
"3304","HGNC:27407"
"3305","HGNC:28786"
"3306","HGNC:29148"
"3307","HGNC:24613"
"3308","HGNC:26046"
"3309","HGNC:8591"
"3310","HGNC:28407"
"3311","HGNC:7659"
"3312","HGNC:25121"
"3313","HGNC:30596"
"3314","HGNC:7037"
"3315","HGNC:2900"
"3316","HGNC:1027"
"3317","HGNC:25407"
"3318","HGNC:28637"
"3319","HGNC:25251"
"3320","HGNC:15991"
"3321","HGNC:27196"
"3322","HGNC:26889"
"3323","HGNC:37138"
"3324","HGNC:29425"
"3325","HGNC:846"
"3326","HGNC:7586"
"3327","HGNC:26177"
"3328","HGNC:10066"
"3329","HGNC:4113"
"3330","HGNC:28709"
"3331","HGNC:2856"
"3332","HGNC:27729"
"3333","HGNC:11253"
"3334","HGNC:13731"
"3335","HGNC:24975"
"3336","HGNC:31860"
"3337","HGNC:10904"
"3338","HGNC:25137"
"3339","HGNC:11524"
"3340","HGNC:34437"
"3341","HGNC:18870"
"3342","HGNC:28719"
"3343","HGNC:13906"
"3344","HGNC:29334"
"3345","HGNC:10067"
"3346","HGNC:16822"
"3347","HGNC:19118"
"3348","HGNC:243"
"3349","HGNC:16894"
"3350","HGNC:16821"
"3351","HGNC:4543"
"3352","HGNC:33741"
"3353","HGNC:9994"
"3354","HGNC:4894"
"3355","HGNC:283"
"3356","HGNC:19656"
"3357","HGNC:28201"
"3358","HGNC:26021"
"3359","HGNC:19883"
"3360","HGNC:18790"
"3361","HGNC:15942"
"3362","HGNC:24435"
"3363","HGNC:14217"
"3364","HGNC:2365"
"3365","HGNC:33766"
"3366","HGNC:26460"
"3367","HGNC:9306"
"3368","HGNC:29623"
"3369","HGNC:24549"
"3370","HGNC:10504"
"3371","HGNC:28796"
"3372","HGNC:24206"
"3373","HGNC:28992"
"3374","HGNC:29246"
"3375","HGNC:26900"
"3376","HGNC:30781"
"3377","HGNC:19696"
"3378","HGNC:16698"
"3379","HGNC:33131"
"3380","HGNC:24017"
"3381","HGNC:19195"
"3382","HGNC:26009"
"3383","HGNC:30406"
"3384","HGNC:121"
"3385","HGNC:26653"
"3386","HGNC:4528"
"3387","HGNC:2333"
"3388","HGNC:43746"
"3389","HGNC:44438"
"3390","HGNC:44439"
"3391","HGNC:44440"
"3392","HGNC:44441"
"3393","HGNC:44443"
"3394","HGNC:44445"
"3395","HGNC:44446"
"3396","HGNC:44447"
"3397","HGNC:44448"
"3398","HGNC:44449"
"3399","HGNC:44450"
"3400","HGNC:44451"
"3401","HGNC:44453"
"3402","HGNC:44452"
"3403","HGNC:44454"
"3404","HGNC:37177"
"3405","HGNC:44455"
"3406","HGNC:44456"
"3407","HGNC:44457"
"3408","HGNC:44458"
"3409","HGNC:18108"
"3410","HGNC:3026"
"3411","HGNC:12754"
"3412","HGNC:29365"
"3413","HGNC:17438"
"3414","HGNC:5194"
"3415","HGNC:31792"
"3416","HGNC:21745"
"3417","HGNC:14342"
"3418","HGNC:13602"
"3419","HGNC:27740"
"3420","HGNC:1118"
"3421","HGNC:1667"
"3422","HGNC:19695"
"3423","HGNC:29451"
"3424","HGNC:6533"
"3425","HGNC:33939"
"3426","HGNC:18449"
"3427","HGNC:24628"
"3428","HGNC:29235"
"3429","HGNC:25987"
"3430","HGNC:24304"
"3431","HGNC:30776"
"3432","HGNC:11086"
"3433","HGNC:28442"
"3434","HGNC:30083"
"3435","HGNC:13839"
"3436","HGNC:19069"
"3437","HGNC:2738"
"3438","HGNC:11181"
"3439","HGNC:25405"
"3440","HGNC:18710"
"3441","HGNC:18215"
"3442","HGNC:22917"
"3443","HGNC:19990"
"3444","HGNC:29108"
"3445","HGNC:37260"
"3446","HGNC:1570"
"3447","HGNC:25624"
"3448","HGNC:19205"
"3449","HGNC:8659"
"3450","HGNC:16924"
"3451","HGNC:37261"
"3452","HGNC:29229"
"3453","HGNC:25618"
"3454","HGNC:27379"
"3455","HGNC:8906"
"3456","HGNC:11578"
"3457","HGNC:9691"
"3458","HGNC:16516"
"3459","HGNC:15634"
"3460","HGNC:11847"
"3461","HGNC:16711"
"3462","HGNC:25087"
"3463","HGNC:26260"
"3464","HGNC:6356"
"3465","HGNC:9969"
"3466","HGNC:15527"
"3467","HGNC:10369"
"3468","HGNC:12525"
"3469","HGNC:27321"
"3470","HGNC:4914"
"3471","HGNC:29088"
"3472","HGNC:29851"
"3473","HGNC:686"
"3474","HGNC:14079"
"3475","HGNC:30358"
"3476","HGNC:25857"
"3477","HGNC:582"
"3478","HGNC:29191"
"3479","HGNC:25541"
"3480","HGNC:27723"
"3481","HGNC:23815"
"3482","HGNC:25159"
"3483","HGNC:13531"
"3484","HGNC:22394"
"3485","HGNC:26825"
"3486","HGNC:21526"
"3487","HGNC:4086"
"3488","HGNC:4076"
"3489","HGNC:24381"
"3490","HGNC:4078"
"3491","HGNC:26036"
"3492","HGNC:13549"
"3493","HGNC:18726"
"3494","HGNC:27194"
"3495","HGNC:12434"
"3496","HGNC:11719"
"3497","HGNC:29282"
"3498","HGNC:22980"
"3499","HGNC:20436"
"3500","HGNC:29127"
"3501","HGNC:16074"
"3502","HGNC:28685"
"3503","HGNC:26133"
"3504","HGNC:28998"
"3505","HGNC:34299"
"3506","HGNC:29579"
"3507","HGNC:20075"
"3508","HGNC:42970"
"3509","HGNC:23804"
"3510","HGNC:30676"
"3511","HGNC:19124"
"3512","HGNC:6657"
"3513","HGNC:1935"
"3514","HGNC:24959"
"3515","HGNC:2082"
"3516","HGNC:29524"
"3517","HGNC:7859"
"3518","HGNC:30380"
"3519","HGNC:29219"
"3520","HGNC:23993"
"3521","HGNC:9238"
"3522","HGNC:8587"
"3523","HGNC:23592"
"3524","HGNC:43771"
"3525","HGNC:24961"
"3526","HGNC:28473"
"3527","HGNC:9188"
"3528","HGNC:20974"
"3529","HGNC:3389"
"3530","HGNC:1854"
"3531","HGNC:24133"
"3532","HGNC:25581"
"3533","HGNC:24059"
"3534","HGNC:27954"
"3535","HGNC:29994"
"3536","HGNC:25398"
"3537","HGNC:30626"
"3538","HGNC:24465"
"3539","HGNC:12547"
"3540","HGNC:12546"
"3541","HGNC:12544"
"3542","HGNC:28528"
"3543","HGNC:12554"
"3544","HGNC:12545"
"3545","HGNC:13479"
"3546","HGNC:12553"
"3547","HGNC:12542"
"3548","HGNC:17845"
"3549","HGNC:11377"
"3550","HGNC:2445"
"3551","HGNC:2447"
"3552","HGNC:11369"
"3553","HGNC:5284"
"3554","HGNC:5283"
"3555","HGNC:33193"
"3556","HGNC:26043"
"3557","HGNC:19215"
"3558","HGNC:2446"
"3559","HGNC:30710"
"3560","HGNC:19216"
"3561","HGNC:17326"
"3562","HGNC:17279"
"3563","HGNC:7518"
"3564","HGNC:5713"
"3565","HGNC:24477"
"3566","HGNC:30285"
"3567","HGNC:4610"
"3568","HGNC:29801"
"3569","HGNC:2704"
"3570","HGNC:4187"
"3571","HGNC:4525"
"3572","HGNC:26801"
"3573","HGNC:23575"
"3574","HGNC:316"
"3575","HGNC:20796"
"3576","HGNC:6025"
"3577","HGNC:10643"
"3578","HGNC:8862"
"3579","HGNC:4602"
"3580","HGNC:8861"
"3581","HGNC:9240"
"3582","HGNC:10642"
"3583","HGNC:4604"
"3584","HGNC:4603"
"3585","HGNC:31865"
"3586","HGNC:17470"
"3587","HGNC:3443"
"3588","HGNC:1121"
"3589","HGNC:24536"
"3590","HGNC:17479"
"3591","HGNC:23189"
"3592","HGNC:1782"
"3593","HGNC:30291"
"3594","HGNC:30904"
"3595","HGNC:9244"
"3596","HGNC:736"
"3597","HGNC:25537"
"3598","HGNC:7098"
"3599","HGNC:725"
"3600","HGNC:10637"
"3601","HGNC:10638"
"3602","HGNC:17359"
"3603","HGNC:34343"
"3604","HGNC:26374"
"3605","HGNC:30422"
"3606","HGNC:32958"
"3607","HGNC:25589"
"3608","HGNC:1595"
"3609","HGNC:1593"
"3610","HGNC:10639"
"3611","HGNC:18042"
"3612","HGNC:14275"
"3613","HGNC:541"
"3614","HGNC:18041"
"3615","HGNC:30130"
"3616","HGNC:28125"
"3617","HGNC:4291"
"3618","HGNC:28554"
"3619","HGNC:1070"
"3620","HGNC:9416"
"3621","HGNC:24881"
"3622","HGNC:5036"
"3623","HGNC:24599"
"3624","HGNC:37263"
"3625","HGNC:21088"
"3626","HGNC:17052"
"3627","HGNC:23192"
"3628","HGNC:25397"
"3629","HGNC:16702"
"3630","HGNC:19254"
"3631","HGNC:5164"
"3632","HGNC:18536"
"3633","HGNC:16633"
"3634","HGNC:25829"
"3635","HGNC:7839"
"3636","HGNC:1800"
"3637","HGNC:25361"
"3638","HGNC:9646"
"3639","HGNC:30603"
"3640","HGNC:28386"
"3641","HGNC:7135"
"3642","HGNC:18644"
"3643","HGNC:18685"
"3644","HGNC:22960"
"3645","HGNC:8056"
"3646","HGNC:11220"
"3647","HGNC:5341"
"3648","HGNC:13361"
"3649","HGNC:11255"
"3650","HGNC:74"
"3651","HGNC:25415"
"3652","HGNC:26072"
"3653","HGNC:24368"
"3654","HGNC:44317"
"3655","HGNC:4876"
"3656","HGNC:19968"
"3657","HGNC:18333"
"3658","HGNC:27733"
"3659","HGNC:7178"
"3660","HGNC:29349"
"3661","HGNC:797"
"3662","HGNC:17890"
"3663","HGNC:17468"
"3664","HGNC:12569"
"3665","HGNC:8807"
"3666","HGNC:28712"
"3667","HGNC:9859"
"3668","HGNC:17753"
"3669","HGNC:3287"
"3670","HGNC:15789"
"3671","HGNC:253"
"3672","HGNC:252"
"3673","HGNC:255"
"3674","HGNC:249"
"3675","HGNC:250"
"3676","HGNC:251"
"3677","HGNC:256"
"3678","HGNC:25274"
"3679","HGNC:16500"
"3680","HGNC:15606"
"3681","HGNC:25881"
"3682","HGNC:4741"
"3683","HGNC:30555"
"3684","HGNC:16041"
"3685","HGNC:18233"
"3686","HGNC:12476"
"3687","HGNC:24244"
"3688","HGNC:25143"
"3689","HGNC:32389"
"3690","HGNC:24593"
"3691","HGNC:25968"
"3692","HGNC:25067"
"3693","HGNC:25806"
"3694","HGNC:27405"
"3695","HGNC:44141"
"3696","HGNC:2892"
"3697","HGNC:8603"
"3698","HGNC:28395"
"3699","HGNC:6551"
"3700","HGNC:10340"
"3701","HGNC:24448"
"3702","HGNC:14404"
"3703","HGNC:10704"
"3704","HGNC:26076"
"3705","HGNC:1507"
"3706","HGNC:18554"
"3707","HGNC:14264"
"3708","HGNC:10450"
"3709","HGNC:15829"
"3710","HGNC:3355"
"3711","HGNC:26813"
"3712","HGNC:28808"
"3713","HGNC:19075"
"3714","HGNC:20917"
"3715","HGNC:13805"
"3716","HGNC:25654"
"3717","HGNC:1462"
"3718","HGNC:26286"
"3719","HGNC:12555"
"3720","HGNC:20779"
"3721","HGNC:28371"
"3722","HGNC:7682"
"3723","HGNC:29330"
"3724","HGNC:17732"
"3725","HGNC:29255"
"3726","HGNC:19225"
"3727","HGNC:3556"
"3728","HGNC:8784"
"3729","HGNC:6763"
"3730","HGNC:26256"
"3731","HGNC:19315"
"3732","HGNC:15565"
"3733","HGNC:543"
"3734","HGNC:26418"
"3735","HGNC:1578"
"3736","HGNC:30713"
"3737","HGNC:6001"
"3738","HGNC:3676"
"3739","HGNC:8053"
"3740","HGNC:11269"
"3741","HGNC:29223"
"3742","HGNC:25319"
"3743","HGNC:17041"
"3744","HGNC:26111"
"3745","HGNC:24704"
"3746","HGNC:16089"
"3747","HGNC:30027"
"3748","HGNC:26406"
"3749","HGNC:27025"
"3750","HGNC:13404"
"3751","HGNC:31955"
"3752","HGNC:14268"
"3753","HGNC:11059"
"3754","HGNC:14254"
"3755","HGNC:3317"
"3756","HGNC:29969"
"3757","HGNC:7705"
"3758","HGNC:30412"
